"","index","business_id","review_count"
"1290",63510,"LeuGZImVz_IG1e-SMYTSXw","204"
"1291",63574,"28adZ4lsuUeVB2aWzohK9g","227"
"1292",63717,"q3dJQtwZQrrurNT-1bNKgQ","825"
"1293",63802,"Ufo0Papm3oyoCfBvnsJH7g","225"
"1294",63808,"78hGCrQ6wLA2yh8zMywnmw","212"
"1295",63834,"A8UtlAQem2hPDe-UfsvndQ","228"
"1296",63846,"qsJkjQoM3Hdg6Gtqp2S9_w","410"
"1297",63958,"yWUBX9Pe6pzh1PjVj04UmQ","386"
"1298",64032,"H0xkoPI-WwbjY7r-Zt-arw","474"
"1299",64041,"iZMdwe0xebE3rF0x3LOr4w","218"
"1300",64048,"19S0gFtg5GTX6CkiApJiAQ","384"
"1301",64121,"jqAdZf9PJo8lsRskc6T1Sw","374"
"1302",64143,"gNER9lE1Ma9FLm9MBsvYgg","419"
"1303",64302,"fKr2Vip-yNCxgJmps-iOTA","227"
"1304",64357,"ZvtELJTUOh0yRrPxyyiakQ","243"
"1305",64367,"cHdJXLlKNWixBXpDwEGb_A","1170"
"1306",64369,"U9KZ-UGbdee4lpegNH0JnA","238"
"1307",64429,"VIJ2KiDKhUVhhpNylEIfog","414"
"1308",64444,"j2bx_ctb_ED3zbfSaqhQmQ","745"
"1309",64516,"i53HvxUdQEMllZ1XmpjjyA","221"
"1310",64521,"qb-XyoTeyCXv3Z8hricyAA","458"
"1311",64532,"_c3ixq9jYKxhLUB0czi0ug","223"
"1312",64711,"bp5ARRJu3_8CBsAS4tOWhA","505"
"1313",64820,"Xfc-B8XUPkvvYoy5eVFO4w","224"
"1314",64865,"nJcyfIRGbI31EGLzillWYg","215"
"1315",64868,"0d0i0FaJq1GIeW1rS2D-5w","440"
"1316",64870,"Jt28TYWanzKrJYYr0Tf1MQ","953"
"1317",64873,"4LLNNwkveVoH1m6z_9jLGQ","231"
"1318",64883,"GI-CAiZ_Gg3h21PwrANB4Q","1066"
"1319",64895,"xdD3EXvF_p9WUiwwKpol_w","349"
"1320",64950,"vKKSF1_1JNnRMaoNPQb5Lw","252"
"1321",65014,"jZ8ogksrNzUmREJggc1YOQ","257"
"1322",65130,"wEc4JE2NYQr1RnGjGr4q7w","261"
"1323",65303,"cdPnRYnfKrbeEUAoSJONtw","229"
"1324",65360,"65eDIQ8bpMJFtgdyX7ulVA","440"
"1325",65369,"diY31IEunbV8MfDh81FS1A","244"
"1326",65404,"frCxZS7lPhEnQRJ3UY6m7A","1253"
"1327",65472,"jBh399TajGcH28Zo2J1pHw","336"
"1328",65541,"0TBTV3q6QXCn9vNhy3Xi2w","360"
"1329",65597,"wzugmCevnXuCMCF4upAf0w","469"
"1330",65625,"LNsZJP6jZ11e0tDljOLPiQ","613"
"1331",65660,"Xe9Za61rO8QdbU1U0Mm1CA","225"
"1332",65684,"KkmPDIWzvwbBpyqOHT6pcQ","683"
"1333",65694,"OETh78qcgDltvHULowwhJg","2700"
"1334",65748,"NdUuGRxEH0waBQbL6R7mmg","222"
"1335",65828,"g6B5hVt6oZRVO2wR4f0sNw","205"
"1336",65830,"D4xv7_wwYpZEZar4DwwYYQ","210"
"1337",65835,"I1qgWmIEIpnZF-uj6F-aCw","214"
"1338",65850,"1-EjdZhVZFuNG6ReBS0rvQ","243"
"1339",65858,"YaTlfyPieOXwHH16wzieFg","297"
"1340",66131,"YSYDJTCt5kzY2kKnLNGRiA","563"
"1341",66231,"caUPXiOxvLGMsorJBtNlhg","222"
"1342",66318,"LZ_R2OLgZQSQMMzlp8uUOA","373"
"1343",66344,"_f5RGz3nz0fjru2WQL2RCQ","324"
"1344",66351,"JQYkVnUzS5vgFxZgCuW7ag","338"
"1345",66385,"ORNb79LPI1lZLMo60jsDYQ","252"
"1346",66498,"-6h3K1hj0d4DRcZNUtHDuw","379"
"1347",66559,"o9IvrLWtTt5lCYqO-uiJLg","273"
"1348",66606,"jaJnPIX9VxsFyfV5zQwk0g","449"
"1349",66607,"8yiLVWzJyyTEhYE0fVNvlA","235"
"1350",66611,"sRqEkekhVMhXVY-05TzVww","214"
"1351",66668,"s6lTNO57vXsfzyYrPfXOvA","294"
"1352",66866,"zoODlH40edpJYLPLkHilNA","641"
"1353",66872,"ysv6yhVYOoH9Pf7PlMyD0g","457"
"1354",66873,"DnV2o694nhnjuRmyR39l3Q","811"
"1355",66874,"Cni2l-VKG_pdospJ6xliXQ","2313"
"1356",66893,"Rb2s2-2kIvbPXnPEuM_OBg","472"
"1357",66912,"JtNVcqioJhS8GZ-If30oHg","204"
"1358",66930,"RBAcL6hg2yoaTRv0kKUjPA","263"
"1359",66971,"jLxeBgWhLRbII2ACkgH1Sg","417"
"1360",66977,"t5nyOtnEv455rShOS_g3RA","305"
"1361",66992,"3_QNAH8yVzY0sBPftWyNhQ","557"
"1362",67050,"LwQB9H3jZ9wTk24Lr-AnZQ","944"
"1363",67054,"3Mx4renubPRnjHUw1n2UkA","752"
"1364",67056,"dCUuzw3R2rPqKyN2Zl9zRw","694"
"1365",67057,"UT6L3b7Zll_nvRidijiDSA","502"
"1366",67058,"M--CB6Fhp4XKxsR2PlcP9w","212"
"1367",67060,"ntfDRwVlUb3nmWdMdPjq0Q","346"
"1368",67076,"o7AiTlyWUrBSzdz6oMHj5w","2214"
"1369",67078,"fwuvm9wWcvFwpQXzcneaDQ","415"
"1370",67097,"HoKXKkW8oC9q8XnjKLulRw","497"
"1371",67111,"UotZUkpcI0p2J8RUAD36Ng","275"
"1372",67178,"t61eGISz7qMOxEe7o3vwEw","217"
"1373",67204,"04kZ5CSh6oKhI5huU5bLdg","227"
"1374",67269,"vl1aHp6pvnSmpoRQShWLjg","428"
"1375",67271,"OVTY-NpcTA7iXbMQmusv3A","430"
"1376",67350,"gV63aLTQ06Nff0GzJ0tcUA","393"
"1377",67354,"kImf4ivgHInr7kTTJWaVhg","265"
"1378",67411,"eTXYID00jGxq1vZpntBUFw","298"
"1379",67432,"hqvqLihniz0ynit9c36JHg","220"
"1380",67448,"igHYkXZMLAc9UdV5VnR_AA","1403"
"1381",67483,"Ki8seQY5mtXc36xjoMfeDA","352"
"1382",67518,"BIBWGO_r_1znnlmLbp4Nxg","1517"
"1383",67554,"ybHlmdUHLPKfv85bRK4Wtw","747"
"1384",67572,"ZKsVCA89iXMccf3fEhS3iw","271"
"1385",67626,"5DDumAHRKumv3gZiPKW6iw","416"
"1386",67656,"V1cWGBZLQLyIiyo0iUOnyg","382"
"1387",67657,"OyhCNhJJuJjUt2avxI5POg","334"
"1388",67751,"SurnOSM2bVVN4-Js3G23RQ","720"
"1389",67752,"2GmGT-7QjowR1ihup3FbVA","637"
"1390",67854,"m1BL2XSBqnqP1qfmbrKmug","207"
"1391",67949,"K2_zfa7cKbg5klHJYqoWnw","326"
"1392",67967,"sf3kp0H13jZYEmS1A8Etcw","232"
"1393",67989,"0zeQRzpO06evIZfcR_aZ5w","395"
"1394",67995,"JcTIqoWO83FfEI9PJJHMfw","202"
"1395",68081,"DkIEhR8behaIoSexekWV0Q","267"
"1396",68088,"L192hPeosT4Z1qRO8jQbfQ","382"
"1397",68149,"QJ6GXAAMkgCZPF0bZk0xLw","311"
"1398",68350,"DizSoX0FqH_EvXSHW6wEIQ","264"
"1399",68404,"t_yiQnxUDdPPCN2z4QyezA","284"
"1400",68437,"GdgGAINCqMXqcuKd2nKEBg","265"
"1401",68558,"yesClkCZlpLGTYZROkx4SA","310"
"1402",68577,"9edPSkfXKsJmkZYIaOmA7Q","336"
"1403",68644,"KW7gFEaN6SyxwsRRz-4IMg","347"
"1404",68651,"XjepvTIfp4iqGq1orODedg","368"
"1405",68878,"H3Gastz2T6iiSRGmlbtoXQ","418"
"1406",68895,"Wxxvi3LZbHNIDwJ-ZimtnA","2779"
"1407",68912,"DMyoxEaTGTakZxWgh1D5bw","480"
"1408",68929,"M4vh_kzppP1nsxo7hsaVIA","236"
"1409",69031,"XNWXyFgCGaAwvg9QML2Ypw","241"
"1410",69032,"QeFsIMcIFIJcOrpthYL8jg","286"
"1411",69034,"2NsEac9xCBI05bo5l4yI7Q","368"
"1412",69097,"M2OC248gnU3FXJYcYsuZqQ","206"
"1413",69140,"MVHGmZEwtKrXH11ySGweEw","486"
"1414",69198,"jG1jcAeDw0pZTHCNC5kw_w","290"
"1415",69262,"cF98fzqrMnikhXhuSz6ruQ","243"
"1416",69274,"IXUwuNjy707wJNW2U4sRVg","209"
"1417",69317,"PSUOncuqfqHulYj_fusthw","256"
"1418",69343,"7jl9EJQCGBiTyXTDXMsRIw","273"
"1419",69400,"w4a6TuFWArSc29dB51rPNA","215"
"1420",69406,"8nmjvYX4N67cxOsGfbEgjg","273"
"1421",69502,"6ZsiLiSWGK2pgw6t3LfzNQ","223"
"1422",69514,"Al0uCu7s9LQEURwV1F6Bfg","508"
"1423",69516,"uQG9riB-sOJ9n9nng6Huow","220"
"1424",69540,"po-05-AGCVxEme-SbNUIKw","238"
"1425",69587,"sZsJooAzpKqOvDysphkqpQ","248"
"1426",69588,"OFnDWBP8iXxgeBrfHA5fRA","379"
"1427",69698,"apdb7MGnmnx6nGWBJ0ch_g","430"
"1428",69724,"N8D-5-fW7EkBdKjNYGhu0A","465"
"1429",69725,"PwpSY0vO3XlQXKOuqiqZMQ","380"
"1430",69728,"IB8zLlGraOg9LU7qQVLPyg","621"
"1431",69843,"pHDLRIG2Xu1_1mkGAbyEmw","275"
"1432",69896,"RThuRlhMdowhtY8vITEIzQ","216"
"1433",69909,"r8hVqm9DeasZ0Bf2KMhbeg","312"
"1434",69990,"tuIg103yDqCEcTk5J_h8ow","246"
"1435",69993,"elqbBhBfElMNSrjFqW3now","469"
"1436",70106,"FKOF8_OMvoPoDHOplDd7tQ","235"
"1437",70160,"z45xS0Kc6GpiITwrpkRVdQ","348"
"1438",70169,"dJWWqmoqZapsKftvExjwXg","230"
"1439",70190,"Y3aGrZR8QBlj8C2l7oEvDg","218"
"1440",70250,"kKY726bQREexYHHNLK1H7g","232"
"1441",70262,"mwE5uNVkxCXvEuVa1KQ_3g","204"
"1442",70348,"pDSl9xdKJCdN4vu8z26cEA","265"
"1443",70356,"u6xb2aUAvX6i1WhsQWqgWg","622"
"1444",70358,"AMN3Sgns9tB2x-b3eWk0qQ","364"
"1445",70391,"TfbHsUq-ZlQVAmb_Y79rIg","245"
"1446",70410,"R-sEoZXf37pGzLnid7s6wA","246"
"1447",70469,"U57kGjM96gJHP3FZiCde5w","227"
"1448",70470,"cYwJA2A6I12KNkm2rtXd5g","5116"
"1449",70473,"Md6895ZtS3FA8a0pUaH6nw","400"
"1450",70601,"o13eH93qmWVNFZogkjhd9w","287"
"1451",70695,"SGP1jf6k7spXkgwBlhiUVw","289"
"1452",70756,"nlVjdQq9FzdQ3bfy-8y80g","296"
"1453",70761,"jgtWfJCJZty_Nctqpdtp3g","352"
"1454",70764,"5TY6bUT3bbl9aHItiIXXqw","219"
"1455",70926,"mZRKH9ngRY92bI_irrHq6w","391"
"1456",71004,"wYrkCpUlxhb89nnNGUX4AA","321"
"1457",71008,"Az_60nNuh1FH8Ds8oasZjw","1566"
"1458",71052,"ECOkEVUodMLUxvI0PMI4gQ","2056"
"1459",71158,"uO_OX2DXmzo2c72YpbXe1A","236"
"1460",71160,"t53w4JlkxTau-G-TzhSWog","507"
"1461",71161,"Zt4ljpwfmBufatNM1zPNcQ","239"
"1462",71245,"Er8DpPwf_lHHv64ncWhD8g","624"
"1463",71248,"YzlgswAwmpkMQifS3-YQTw","467"
"1464",71284,"eYJcI9cI6-kJ2NQpYdHcLw","379"
"1465",71288,"bjSC_jbrypke0l-bXXBmwQ","514"
"1466",71298,"JFaTPxWQC14VmFnXLv7W1g","739"
"1467",71357,"H3cMcV9KK3g2pi68lDNsng","217"
"1468",71413,"1d6c6Q2j2jwVzBfX_dLHlg","679"
"1469",71415,"GNi0IjmB5RYOFHxcb_f2qw","213"
"1470",71483,"FOqYmI24hSVP4EUibW-9zQ","212"
"1471",71502,"rF183_3e0ybElRKdNSwJqQ","359"
"1472",71553,"a192hdM0_UVCYLwPJv1Qwg","654"
"1473",71670,"vyDW7_CHhDUJshMqaSjj0g","272"
"1474",71703,"2skQeu3C36VCiB653MIfrw","401"
"1475",71757,"E9IPxXY6pS2gTW2FBkAJmg","521"
"1476",71815,"Trbt0Ex85yvwT8DHoEFCvg","480"
"1477",71816,"QF2P3oJqCJC9z0TPDDFVxw","309"
"1478",71817,"azIZRqX_1qbp0_6GKSgSAA","339"
"1479",71846,"0_aeYE2-VbsZts_UpILgDw","669"
"1480",71879,"BGGQOJQTQerEQu0kHbT_UQ","486"
"1481",71938,"E7VRsyNQWPteH6_qI4j7bw","278"
"1482",71972,"PQER4ba8Q0zqB1G2QiXamQ","829"
"1483",72119,"mDR12Hafvr84ctpsV6YLag","1248"
"1484",72256,"WMpXWa8iiEaDzb4vLTZjcw","230"
"1485",72335,"0gXYLVPNWz0WT8wXQVpS0g","611"
"1486",72337,"Rg43a31sV7gNLZMjy-ZdCg","638"
"1487",72356,"AKr2RWC566UcYNquPBmYvw","210"
"1488",72364,"vzrcPqSdRY41GoO5DR5pYA","211"
"1489",72408,"qNYLt8zizn--wEpT1KILfw","627"
"1490",72410,"HUYEadSbGSQNHXFmT2Ujjw","258"
"1491",72431,"6EVBc9kdc3Hd8KZkLVPnGA","280"
"1492",72434,"9Cq_NVvWZOEAzmE7tqJgmg","308"
"1493",72533,"GkRF8rSvh9cOQuuPeDh9bg","299"
"1494",72596,"2c9Vptks_vowLgVUMnCgjw","292"
"1495",72677,"kne4oWWLq0FFHLA-gWuqoQ","287"
"1496",72702,"5eV8oUGdBXylwB7HeaDFOA","665"
"1497",72741,"gdWy-x5KbCbMrwIwI87mMg","337"
"1498",72742,"na4Th5DrNauOv-c43QQFvA","2451"
"1499",72743,"e0JOkQYz_cnz91k6X55PLw","422"
"1500",72747,"mz9ltimeAIy2c2qf5ctljw","1679"
"1501",72784,"VG0nWxGsPixYLsyi49gyxQ","647"
"1502",72799,"bQ2uuNkOxgUQRM7Y7RJDXQ","202"
"1503",72809,"aRIZPbrHwnM04TTXLYrFMg","217"
"1504",72815,"0EgYXYjt2XJL4hlsKnzrcw","441"
"1505",72897,"FQB3VXrWYM_m_XrzwRozAg","544"
"1506",72909,"qi6uzJEhA9puZM2io46-_A","215"
"1507",72936,"zlpLjbwrKuNs8zROgB_qUQ","721"
"1508",73025,"WVvqV0cmNR3j7ChPoI74hQ","315"
"1509",73063,"0AQnRQw34IQW9-1gJkYnMA","996"
"1510",73086,"-o082vExIs0VVNSuZmiTQA","405"
"1511",73163,"X88w0XrUSIKue9Vuwtqs_g","224"
"1512",73202,"EHIUp6lUabQCtQ4SVZitQw","224"
"1513",73252,"2Gh1Etnpn_BDy72hOXmCtg","358"
"1514",73295,"T3ASfec34b8-uYr3xZj8Lw","261"
"1515",73347,"_8VkSb_Mryb6bHQxSWB7Pg","366"
"1516",73370,"zFnPRtP7LGvr3sfxvy_dfg","214"
"1517",73396,"rcaPajgKOJC2vo_l3xa42A","3292"
"1518",73398,"2weQS-RnoOBhb1KsHKyoSQ","3676"
"1519",73399,"148d7J-cFejkhYV89y3Jsg","220"
"1520",73438,"pYeoaUJ6veQ3FEiSBnVMcw","527"
"1521",73508,"y6QP5IrOJ7_FsB51jN2_Jg","367"
"1522",73570,"f6CTsNX30XmC8siHWYV2bA","264"
"1523",73708,"UUGoM4q4i8rK2CBRS0xDAw","1046"
"1524",73712,"ni4ppUp4oHq-OSSCgUIGiA","244"
"1525",73731,"wN2zNgEK-QizEA_NKAHj6Q","235"
"1526",73742,"WEeMwRLhgCyO1b4kikVcuQ","210"
"1527",73751,"L_ZLtfHvfzfoNVQ0-okTXg","883"
"1528",73758,"_sOni_t0FvAQuUDBEGe3Gg","248"
"1529",73761,"nuGAd48mGzVLlJLPkST0BA","211"
"1530",73770,"6ySrrRnMB_vb1oTroNFD4A","210"
"1531",73844,"plWuv4gda7m0KlqCNhrb4w","796"
"1532",73987,"N93EYZy9R0sdlEvubu94ig","896"
"1533",74019,"TeggG3duunpoy__1Y2SAyQ","302"
"1534",74036,"-9dmhyBvepc08KPEHlEM0w","460"
"1535",74051,"u73j2VQ3TGWdMO-AG7MABw","468"
"1536",74130,"lZZLmG1ANLq2Yb3KuVA4NA","281"
"1537",74131,"eAc9Vd6loOgRQolMXQt6FA","2305"
"1538",74158,"pH0BLkL4cbxKzu471VZnuA","1823"
"1539",74159,"Yp9w4nhUowBU_IS_StFXbQ","358"
"1540",74180,"DE89UdHFMCN6DtYWZuer5A","534"
"1541",74213,"CxsN79g8rZoouLwZvr_FVg","222"
"1542",74226,"RDQ_812x82H72J7C6jG36Q","203"
"1543",74266,"-rhH9sL3XGFpoJXcxUpEWA","630"
"1544",74445,"QXV3L_QFGj8r6nWX2kS2hA","347"
"1545",74509,"0q_BHpxbikVtPRRLRu-U0g","711"
"1546",74510,"bpRo8L8dkhgbJhdIKa9mwA","1158"
"1547",74515,"rtlsfmdufArhk-47sWIf2w","548"
"1548",74592,"hvjgF-vnPw2jyL5DBuB0qg","252"
"1549",74600,"EgtyW19V-64c6PmRuvzSEA","604"
"1550",74615,"BslEhCyzaQPfpHtDogb4hQ","445"
"1551",74616,"cxaMso5tqJ5KMCM-JgUbKg","214"
"1552",74671,"6fPQJq4f_yiq1NHn0fd11Q","427"
"1553",74701,"GJ_bXUPv672YwNg4TneJog","1219"
"1554",74713,"M9gwHW1oIiIqjdT76yOBDA","237"
"1555",74724,"ipFobdM6X_4SNMA9ZBfdAQ","231"
"1556",74742,"9UVkAmyodpaSBm49DBKFNw","227"
"1557",74877,"gG9z6zr_49LocyCTvSFg0w","1141"
"1558",74904,"8nP8ghEpT6WFcM6tfqAaGA","441"
"1559",74951,"NAPuzJcanOp91dE4GXPOow","402"
"1560",74975,"3nf-a84p8LC41_WAIvJPjg","228"
"1561",74994,"F1CCt2Gl6qpOB73mXi5anA","244"
"1562",75043,"-Ylpy3VyRWwubf9dysuwjQ","496"
"1563",75045,"BjLXhrKdB3I3f3ODy0INRw","242"
"1564",75109,"hrhtWc8UcoZqYr2d7YPgEA","1183"
"1565",75110,"vnvQ0lD9MDje2DFde9PKQA","716"
"1566",75153,"aw0H9O1yysoHB0JanT0Ubw","226"
"1567",75175,"r5PLDU-4mSbde5XekTXSCA","896"
"1568",75182,"VKmGedwOk-16D7OawNg_ng","282"
"1569",75205,"E3BTs8yFlVbZd20TknY00A","210"
"1570",75214,"pybIuTluqRhH_BQ3CJHlLw","277"
"1571",75226,"uanCi4OGc1mHLGl_AT4JhQ","2006"
"1572",75229,"HWl2EbZhkhAkFgqt44yUkA","575"
"1573",75231,"6Wvn57wjSrVX7gJM37CIZw","263"
"1574",75360,"5eK_pgro9_LxPYDoRVJnEA","534"
"1575",75396,"SeNOJ2zYHziptxLuiRINLg","457"
"1576",75402,"WrHu03srbhJAw6bnTIixdw","400"
"1577",75414,"PVTfzxu7of57zo1jZwEzkg","1039"
"1578",75453,"N0apJkxIem2E8irTBRKnHw","1282"
"1579",75455,"Rj-7ymdw8aNZBRqGRAjR3Q","531"
"1580",75483,"tCjlXROlbcaGiBRfU2jaiw","224"
"1581",75534,"yNPh5SO-7wr8HPpVCDPbXQ","1210"
"1582",75537,"iMoFE2g4kDG4FfKLJvk3Jw","237"
"1583",75584,"82mWTnfbGDE1jJ2NDMxfNw","206"
"1584",75633,"f4kNNLU_0q_2J711jCN7dA","477"
"1585",75646,"fJ-2acaqvWOsujUTAJB-ew","260"
"1586",75661,"LtNgP4FqXp5nMFOHErK8cw","380"
"1587",75681,"ebTvBxSStI9Vf5Tpux_X3Q","755"
"1588",75682,"oKZPgeCOxnVSxudYcn1OtQ","207"
"1589",75767,"_n3w5BK4-k7iXCWifCjUZg","212"
"1590",75772,"wxzG81ZyWpBje_mU4aFLaw","248"
"1591",75843,"5ykOWYZ44sUvu9qxD8rPeg","266"
"1592",75889,"SZEFE5hL7aN5nM-A44iPwQ","632"
"1593",75914,"PaKG_CtfPbjWQUcdro81rw","348"
"1594",75916,"QJR4qBUHegWEozSQrGmBPw","1543"
"1595",75964,"LHyj66waFlDcw9UToo27JQ","619"
"1596",75999,"6GzwaQeb3brmyBucng_WPg","242"
"1597",76001,"pJpjgXH5lgJtIJos9GqetQ","368"
"1598",76008,"8Zqh2jwtncA3N4fWEMTvZQ","716"
"1599",76028,"mD7zqv7Y3kvsa_p_MtTayg","971"
"1600",76038,"Iq7NqQD-sESu3vr9iEGuTA","792"
"1601",76054,"wcLX8aToZJF4AR-qkpI2Ag","478"
"1602",76080,"EV1jAj7NFNmNIqOnwZ4Acw","382"
"1603",76101,"5_MrPFw9E0cMJ1Q0DJFZOQ","231"
"1604",76174,"xR1gLCH5resvtq1eV1nebg","489"
"1605",76205,"vyzfT3_KzLi8WmInwIVPeg","231"
"1606",76214,"Gyrez6K8f1AyR7dzW9fvAw","362"
"1607",76215,"T64FH66qs4EN0d0ds2f5fw","555"
"1608",76217,"_j2EtQtgLuXGRBfbM5YwZA","851"
"1609",76234,"a3APDveO8DSEIp7o1f24hw","269"
"1610",76235,"xVEtGucSRLk5pxxN0t4i6g","1314"
"1611",76236,"jVD09YgKsDtKD5sOYes6wg","311"
"1612",76237,"u_vPjx925UPEG9DFOAAvFQ","2498"
"1613",76240,"XZbuPXdyA0ZtTu3AzqtQhg","2771"
"1614",76264,"K7fip0nDFFdCC7OCnNOotQ","456"
"1615",76265,"RSOinkOUpxm0mGw1IWr4Xw","287"
"1616",76396,"hpnFcRFzs3kg-qM1tPEg3g","446"
"1617",76438,"JIETwXSEGIHMNyxZVEnNKQ","605"
"1618",76453,"le3JWiS5uZTkofP90Rm0pA","370"
"1619",76555,"UUtWoDyREiy9MPdtTRFUYQ","262"
"1620",76558,"_4Gpn_NIM94D9OFucgfaJQ","485"
"1621",76593,"kICgNgVRkIh4doz0atyMMA","308"
"1622",76598,"xtktc6OTdtilAREgJH-P4g","230"
"1623",76626,"NwZ39qdA06ROFIIMjAVPgw","1315"
"1624",76643,"_DPJ_PHJnXsuhYhsgBA0Xw","660"
"1625",76689,"PjEls_NCOQ0m4tJPvcTY8w","338"
"1626",76691,"UN_6ebslv5cxdDmZAX3ivQ","278"
"1627",76754,"gBfPyzPRmeOaj3SdcIj0Rw","950"
"1628",76776,"bsauQzwixetBDjA7SqUlVA","385"
"1629",76829,"O_C-2kZMHGnq3ZDL_OaG6Q","539"
"1630",76830,"a8ACgZ_bPPT6iRQ6R7Ridg","366"
"1631",76831,"8Q6jl7OW8DZzwANggDspcw","767"
"1632",76838,"pup46G8qFBG8695RtbQNwA","249"
"1633",76850,"D8yYMxz0p6oQnOQnLRUIyA","284"
"1634",76854,"--9e1ONYQuAa-CB_Rrw7Tw","1311"
"1635",76855,"Cu5icjH_psCatgvN4fU1-A","311"
"1636",76976,"yNVcnSaMSrTmjJBMrHTy9w","813"
"1637",76977,"ujKxpaUmTUVpGRBFSvZfbg","205"
"1638",76981,"GTR39A2jwNIS_NV8q2r_JA","698"
"1639",76996,"g3t2AQQVT2tWD64Huu7xVA","207"
"1640",77012,"GZONBn0K1yp2aaD-l8debQ","423"
"1641",77080,"wNi62bHU6RerwHwVDqF3aA","217"
"1642",77124,"HkHTdTvzbn-bmeQv_-2u0Q","378"
"1643",77162,"XxnQKE9jTD0bTE3LZ5NOtQ","240"
"1644",77188,"GajYufeDfsk4CoDCs3b6UQ","304"
"1645",77197,"iwzVhM5CirzkNS5wTxwZeA","244"
"1646",77227,"aKFA85Miwb96A0IAS3mRgQ","210"
"1647",77286,"yZAGhlsrmupLbrgdKm6reg","449"
"1648",77325,"cPXasVLtq_1gmuSg65TUfQ","223"
"1649",77395,"DZwR0EIPKlmC3mMLhTkqcQ","333"
"1650",77426,"QJatAcxYgK1Zp9BRZMAx7g","2091"
"1651",77493,"a1KXovXPdeDurOrER4ST6A","258"
"1652",77540,"Ycn-l-X6joxbVQzgxjXpRQ","364"
"1653",77584,"dxeu5YQIzw0jOp1cSVkimg","328"
"1654",77590,"9U4Tqt5SkZKQ6eeH6IPSxQ","211"
"1655",77626,"qWi9dNGo9D9I4F9RANc-6g","231"
"1656",77692,"679eSYC15Sc17TN9Djj8sg","290"
"1657",77732,"YQ--LJ7pvjiDSqNv0TuKTQ","666"
"1658",77745,"z15C-dJodOlPO8bMBl6F8g","220"
"1659",77804,"wMOioy2KAoI2AnpbqwxdOg","203"
"1660",77940,"A4zLP5AyKEEHQr_dWEZKig","371"
"1661",77941,"6V_7ldr9tjmet0BdAnC34A","378"
"1662",77944,"jKmAswXvFVRHN4VP-88zOA","491"
"1663",77948,"tA5mqEP68qjbTFK9c14D7A","235"
"1664",78018,"sXYkjcuGhtaYP8yeQPaHgA","250"
"1665",78194,"4Fylkp8eS2FD9-53eycqLw","337"
"1666",78263,"RwRNR4z3kY-4OsFqigY5sw","748"
"1667",78389,"Vay9xHwcvu7VRZOddBgn-A","412"
"1668",78405,"pL-QrHxQ0kHBDA1ZyOjGQw","207"
"1669",78409,"qFqueIKCVF5PlXmjl1YY9Q","317"
"1670",78437,"sDT7CvVLsPG1JizVddhxzg","338"
"1671",78493,"OoYwJANV9zD-_OA4Atu-gg","503"
"1672",78564,"UOtoOybZ5vAB4aXBLc57vA","410"
"1673",78580,"k-drEjxKmfqllwfY90STfA","398"
"1674",78642,"4VkLiFoIEjTTpbCRgxjnCQ","412"
"1675",78649,"xTOX8D1Tavoi9vPWL-nWdQ","665"
"1676",78651,"lGy7jJ9oVZUJNkmZj7ewgA","588"
"1677",78663,"55X2pom73IhiP19UFXpfPA","226"
"1678",78675,"Dcj69NZJnbJhK-YHP_nULA","263"
"1679",78680,"HNs2Nf-trqFTDtho4vhfmA","253"
"1680",78688,"a8pmtlVKf7NiSLI-4KejIw","517"
"1681",78717,"w8zw4-3Ns2M4CQxeW9Bszw","419"
"1682",78801,"7Ny2GHLw8xl_kXfhfrvh5w","459"
"1683",78803,"22LyWivLY_y_b3ohASfP2Q","326"
"1684",78804,"XsSgv3vBOyOBXn3Co8EVIg","239"
"1685",78815,"Ou8pYS24azDWG0ru_vUcqg","202"
"1686",78826,"16-Ne-iDt5HpHWIP9fOmhw","254"
"1687",78835,"NCFwm2-TDb-oBQ2medmYDg","1035"
"1688",78914,"OVczZ1qHXc3bjDprNvCKBQ","749"
"1689",78931,"VdlPZg2NAu8t8GkdbPLecg","230"
"1690",78938,"MZRqxvBkJLjKcoOjNz7yLA","308"
"1691",78960,"wBJyTzjlDCjF9fM9o_izWQ","209"
"1692",79063,"esBRj9uPRzwxaW4Lz1XGLA","497"
"1693",79175,"thLX_k20SPJ0KyusGTBIHw","509"
"1694",79194,"oxeW1tSB-e_oIzCQZtqyTw","428"
"1695",79218,"b_8jCti0vuouJ_fjZpdmZw","272"
"1696",79271,"u3nwislXMKKwkpHAXAArbQ","258"
"1697",79368,"58APdML-PG_OD4El2ePTvw","318"
"1698",79380,"hq17ShjPKHnGn5DGnHrsXw","283"
"1699",79448,"-OEIW0dO96-492qa_luxaw","221"
"1700",79470,"UTXNr62dGSK-tet8OeXUcQ","637"
"1701",79504,"nhIWy8eXayUvDzAz3Ef-Og","276"
"1702",79532,"IqCvkoDvvImXuzGrpeiDMA","395"
"1703",79556,"3d5e5ogLl0fDGZfaCBNQrg","238"
"1704",79621,"zqcGg4GKVK89NXp0rzJmPg","307"
"1705",79647,"xIbtbAJLWLNZcqfqF4f-Nw","587"
"1706",79740,"gSPqD1DR3lzgoaifIhdF_w","442"
"1707",79770,"WUq8HJHIZU4uteB154XN7w","2014"
"1708",79773,"6Q7-wkCPc1KF75jZLOTcMw","1740"
"1709",79865,"vjaHGc25CcyNPZTbjDa7Ww","385"
